timestamp,sleep_hours,screen_time_before_sleep,notifications_night,heart_rate,steps_today,sleep_score,deep_sleep_hours,night_phone_usage,sleep_interruption,wake_time,noise_level,ambient_light_level
2028-04-27,6.0,13,8,62.2,7448,66.6,1.2,21.6,0,7.45,3,1
2028-04-28,6.0,10,10,67.4,7072,65.3,1.5,10.9,1,6.84,3,3
2028-04-29,6.4,67,10,70.1,9641,66.8,2.1,19.3,2,5.95,2,6
2028-04-30,6.8,45,9,74.9,6278,71.3,1.6,24.1,1,6.05,3,1
2028-05-01,5.9,70,9,72.3,10992,60.5,0.6,21.7,1,6.96,4,3
2028-05-02,6.3,10,13,63.4,8824,68.3,2.8,0.0,1,7.45,8,3
2028-05-03,6.5,24,9,76.7,7946,68.5,2.5,0.0,1,8.93,3,4
2028-05-04,6.6,10,7,64.9,6451,74.8,2.4,36.2,3,7.49,6,4
2028-05-05,6.4,10,10,69.4,9764,69.6,1.8,15.4,0,5.76,4,3
2028-05-06,6.2,10,10,74.4,7111,65.3,2.3,28.8,1,6.09,3,2
2028-05-07,6.0,55,6,81.1,9418,60.9,1.7,3.6,1,8.52,3,2
2028-05-08,6.3,17,9,70.9,8798,69.0,2.2,0.0,2,6.53,1,1
2028-05-09,5.9,53,5,88.7,10582,58.1,1.6,7.3,2,6.74,4,2
2028-05-10,5.1,55,13,73.7,8317,49.4,2.9,16.7,1,5.93,0,0
2028-05-11,6.5,69,8,69.7,14232,68.9,1.3,10.0,1,7.95,1,1
2028-05-12,6.7,10,4,62.3,9109,76.3,2.7,39.4,1,7.1,3,4
2028-05-13,5.4,65,11,75.5,8292,52.2,2.1,22.7,0,6.08,5,3
2028-05-14,5.9,54,13,72.6,7221,59.1,1.9,47.7,0,5.9,6,4
2028-05-15,6.6,10,4,74.6,9753,73.2,2.2,26.1,0,6.95,3,5
2028-05-16,7.1,33,11,67.5,7266,77.1,2.5,0.0,0,6.74,3,2
2028-05-17,6.3,32,13,64.8,6451,67.3,2.8,35.8,0,7.37,5,3
2028-05-18,6.0,25,7,71.8,7062,65.1,2.3,0.0,2,7.14,0,2
2028-05-19,6.2,10,12,64.2,7615,67.5,1.7,23.5,1,6.49,4,1
2028-05-20,6.8,10,7,69.6,12499,76.3,2.1,8.4,1,6.26,1,1
2028-05-21,6.0,70,9,65.9,8584,64.2,3.0,52.1,0,6.57,3,4
2028-05-22,6.0,30,12,60.3,6677,62.5,2.8,41.6,1,6.26,2,3
2028-05-23,6.1,44,8,61.6,10177,65.6,2.6,8.9,0,6.6,4,6
2028-05-24,5.9,15,12,62.2,8377,63.2,2.5,18.1,1,6.71,4,4
2028-05-25,6.3,10,8,64.6,10589,71.4,2.4,23.7,1,5.98,5,1
2028-05-26,6.9,37,8,59.3,11823,75.4,2.7,33.0,1,7.2,4,4
2028-05-27,6.4,10,6,67.7,5016,72.4,1.9,20.4,0,6.4,3,2
2028-05-28,6.2,19,11,66.3,3249,67.1,1.4,4.6,1,6.03,7,5
2028-05-29,6.2,28,13,72.7,11982,63.4,2.1,9.2,0,6.42,0,2
2028-05-30,5.7,37,9,74.3,6625,58.3,1.7,19.9,0,6.89,6,1
2028-05-31,6.6,17,9,64.5,4602,73.9,1.6,38.5,2,6.77,2,1
2028-06-01,6.3,34,8,77.4,6950,65.6,1.7,26.4,3,7.04,4,1
2028-06-02,6.2,41,11,62.4,6064,66.1,3.3,8.4,1,7.42,2,1
2028-06-03,7.6,21,8,69.2,6454,84.0,2.2,29.7,0,7.74,2,1
2028-06-04,6.4,10,9,69.1,9711,70.4,2.3,14.2,1,6.93,4,4
2028-06-05,6.0,25,5,67.3,7281,67.0,1.5,33.4,2,5.84,5,6
2028-06-06,6.1,52,12,77.3,4764,60.6,1.2,57.9,2,6.48,4,0
2028-06-07,6.7,37,4,70.2,8065,75.5,1.7,14.6,4,5.9,2,5
2028-06-08,6.3,10,6,60.8,6297,71.0,2.8,32.0,0,8.06,10,2
2028-06-09,5.7,41,8,74.0,7501,59.5,2.3,8.8,1,8.29,5,3
2028-06-10,6.7,10,14,69.3,7615,70.7,2.4,18.3,3,7.22,5,0
2028-06-11,6.0,31,11,77.0,9690,61.1,2.5,20.4,2,7.39,2,3
2028-06-12,7.0,52,12,68.9,6989,74.3,1.8,17.1,0,6.9,2,0
2028-06-13,6.7,10,8,71.0,9395,74.2,2.8,56.9,1,6.99,2,3
2028-06-14,6.1,12,10,66.4,4809,67.1,1.8,15.4,2,5.42,5,3
2028-06-15,6.8,33,6,64.6,9797,76.6,2.8,28.8,4,6.64,1,3
2028-06-16,6.3,10,10,66.7,10597,69.4,2.3,0.0,2,6.0,1,1
2028-06-17,6.6,10,12,55.7,7539,69.7,1.2,26.5,1,6.93,4,3
2028-06-18,6.5,35,13,76.7,6362,65.5,1.7,37.1,0,6.65,4,3
2028-06-19,5.9,18,13,62.5,5844,63.0,1.2,12.1,3,8.26,1,2
2028-06-20,6.0,25,11,71.8,7949,63.2,2.7,0.0,2,7.43,1,4
2028-06-21,6.7,35,3,64.2,10432,76.5,2.1,19.4,0,6.93,6,2
2028-06-22,6.1,36,5,67.6,7148,68.2,1.0,20.3,1,6.49,4,3
2028-06-23,6.1,34,12,74.2,10222,62.8,2.3,30.9,1,8.04,0,2
2028-06-24,5.9,25,8,65.1,5697,65.3,1.8,50.2,2,6.68,0,3
2028-06-25,6.4,31,6,71.0,7296,70.9,1.4,14.3,0,6.97,2,4
2028-06-26,7.1,11,12,67.8,7912,77.4,2.9,7.2,0,6.73,4,2
2028-06-27,5.8,42,8,65.4,8432,63.9,2.2,2.5,0,6.38,4,0
2028-06-28,6.3,16,3,75.0,7334,69.6,2.0,23.0,2,6.73,5,3
2028-06-29,6.8,14,8,75.4,10493,74.0,1.9,27.2,1,5.13,0,5
2028-06-30,6.2,10,9,83.0,10524,64.3,1.3,11.8,1,5.46,3,3
2028-07-01,6.4,23,11,65.9,7650,70.2,1.4,31.7,2,6.98,6,3
2028-07-02,5.8,16,8,72.1,6959,62.9,2.7,27.0,1,7.95,6,2
2028-07-03,6.4,10,12,69.6,6799,69.2,1.9,20.6,1,6.98,4,4
2028-07-04,6.2,32,10,73.7,10068,64.6,2.1,6.5,1,6.12,8,2
2028-07-05,6.7,24,10,78.9,6669,69.2,1.1,12.8,1,5.55,4,2
2028-07-06,6.7,35,10,69.7,5077,72.4,1.4,0.0,2,7.33,5,4
2028-07-07,7.3,10,9,67.1,5375,81.9,2.4,23.5,1,6.25,3,2
2028-07-08,6.5,31,8,59.9,9333,70.5,2.3,20.4,0,7.21,1,4
2028-07-09,6.4,35,7,82.4,5269,65.8,3.0,22.8,2,7.01,1,4
2028-07-10,6.3,34,14,65.0,7202,67.3,2.8,27.6,2,7.08,3,4
2028-07-11,6.1,12,7,50.8,8204,65.0,2.0,25.8,0,6.73,3,0
2028-07-12,6.4,27,6,52.1,4635,68.4,2.3,18.3,3,7.01,0,3
2028-07-13,6.1,35,8,71.6,8364,65.9,1.9,20.7,1,6.6,1,2
2028-07-14,6.3,25,7,59.5,7350,69.4,3.1,0.0,1,6.19,2,2
2028-07-15,6.8,10,14,66.5,4185,73.4,2.7,11.2,2,5.93,4,3
2028-07-16,5.9,35,11,60.3,8390,61.2,2.2,20.8,0,4.79,3,4
2028-07-17,6.7,64,10,68.6,8791,71.1,2.2,9.0,2,6.56,3,2
2028-07-18,6.8,11,10,70.0,8369,74.3,2.8,32.9,1,7.92,1,2
2028-07-19,6.2,12,8,70.2,9008,68.1,2.4,10.1,0,7.28,3,2
2028-07-20,5.4,46,14,68.1,8516,54.1,2.9,23.2,0,6.88,6,5
2028-07-21,6.0,36,9,76.1,9460,62.2,1.0,21.7,2,6.11,3,2
2028-07-22,6.8,42,6,63.4,6108,75.4,2.3,31.2,0,7.5,0,0
2028-07-23,6.2,10,9,67.5,5206,69.1,1.8,33.5,3,6.6,0,0
2028-07-24,5.9,47,9,67.2,5677,62.6,3.0,30.4,2,7.96,4,3
2028-07-25,6.0,41,8,67.9,6375,65.5,2.9,0.0,2,5.92,3,1
2028-07-26,6.6,18,11,80.2,12043,67.6,2.1,37.9,1,6.1,3,4
2028-07-27,6.5,30,6,67.6,6393,72.1,2.9,42.9,1,6.02,2,0
2028-07-28,6.2,48,8,60.4,6956,65.5,3.0,12.8,0,5.51,4,2
2028-07-29,6.1,46,5,62.8,7531,67.5,2.1,23.5,2,5.95,2,0
2028-07-30,6.1,10,10,67.6,7286,66.3,3.3,6.6,1,6.78,3,3
2028-07-31,5.9,48,11,65.1,11630,62.4,2.1,0.0,2,6.13,1,4
2028-08-01,6.9,15,8,72.2,4548,75.6,2.0,8.9,3,4.0,5,3
2028-08-02,6.1,30,10,59.5,12370,65.0,2.5,11.9,0,7.56,3,1
2028-08-03,6.7,21,9,65.5,8289,75.0,1.9,14.7,1,5.35,4,1
2028-08-04,6.9,14,14,72.8,9922,72.0,2.1,5.6,1,7.17,1,3
2028-08-05,6.6,44,11,62.4,8040,70.9,2.8,9.0,0,6.72,6,0
2028-08-06,6.1,27,8,72.7,9630,64.9,2.1,19.8,1,8.39,6,2
2028-08-07,6.4,10,9,67.7,6111,70.8,1.3,8.4,1,7.5,0,5
2028-08-08,6.2,19,13,68.6,5290,65.9,2.3,28.2,1,6.3,1,2
2028-08-09,5.9,35,12,74.2,13186,59.6,1.8,30.2,2,6.14,4,0
2028-08-10,6.4,49,9,55.2,11826,66.4,2.5,55.7,0,7.9,0,1
2028-08-11,5.8,46,4,79.6,5892,60.3,2.4,36.9,2,5.52,3,1
2028-08-12,6.7,10,13,53.2,9433,70.0,2.8,23.6,2,6.85,4,6
2028-08-13,6.0,79,12,77.7,10315,58.7,2.6,10.7,0,6.6,3,5
2028-08-14,6.3,31,12,71.5,9320,66.2,2.6,24.4,0,6.43,4,4
2028-08-15,6.3,50,12,71.6,7583,65.5,1.8,24.9,0,6.98,2,2
2028-08-16,6.1,25,9,80.7,12048,62.8,2.5,12.3,0,6.85,0,5
2028-08-17,6.5,34,10,76.0,9375,67.2,3.1,31.8,2,7.07,5,0
2028-08-18,6.0,46,12,75.5,6144,60.7,1.8,0.0,1,6.81,5,4
2028-08-19,6.6,46,4,65.0,7226,74.4,3.0,16.3,2,7.03,8,4
2028-08-20,5.7,56,13,69.0,5860,57.7,1.8,28.3,0,6.77,0,2
2028-08-21,6.3,43,12,74.5,7785,63.9,1.7,15.7,2,6.17,5,5
2028-08-22,7.0,10,10,68.2,7720,77.2,2.2,16.9,0,6.7,0,2
2028-08-23,5.8,21,8,73.0,9510,62.4,2.5,17.9,0,6.13,7,0
2028-08-24,6.0,37,5,69.8,9481,65.5,2.6,7.5,1,6.08,4,4
2028-08-25,6.4,42,10,65.0,8776,69.7,1.6,37.6,0,6.43,1,2
2028-08-26,6.3,21,9,58.8,8722,67.9,2.3,4.7,0,6.6,5,4
2028-08-27,6.4,46,6,72.7,10086,68.5,1.8,24.8,1,6.73,2,6
2028-08-28,6.4,53,6,66.6,7548,70.9,1.4,26.2,1,7.43,4,1
2028-08-29,6.5,10,10,65.9,3213,71.5,1.6,5.8,2,6.3,3,2
2028-08-30,6.7,10,9,54.0,12221,71.5,1.7,21.1,2,6.86,6,5
2028-08-31,6.4,21,10,68.7,6178,69.1,2.4,6.4,2,6.79,7,4
2028-09-01,6.1,34,8,59.8,9390,65.8,2.7,40.9,2,6.21,2,1
2028-09-02,6.5,12,14,64.5,7318,69.7,1.4,2.9,1,6.76,5,1
2028-09-03,7.0,42,11,70.7,10796,74.3,2.3,10.2,0,7.5,4,2
2028-09-04,6.2,36,5,69.6,6076,68.0,1.5,1.6,1,6.85,0,1
2028-09-05,5.8,33,6,70.1,6578,63.3,2.4,0.0,2,6.88,2,3
2028-09-06,6.7,10,7,61.6,7004,74.7,1.8,43.9,2,6.14,8,3
2028-09-07,6.2,10,10,65.3,9108,68.0,1.6,28.1,2,8.28,4,3
2028-09-08,5.3,45,8,84.4,8446,52.0,2.5,22.1,2,6.18,5,1
2028-09-09,6.6,10,7,72.7,9130,72.0,1.8,10.2,0,5.37,3,2
2028-09-10,6.0,50,12,66.8,8253,62.9,1.9,33.6,1,7.39,2,0
2028-09-11,6.2,24,11,68.4,9864,66.2,1.0,7.6,1,6.61,3,3
2028-09-12,6.3,90,10,70.0,9897,65.1,2.6,31.9,2,6.46,2,5
2028-09-13,6.3,72,11,71.6,11028,64.3,2.5,6.9,1,6.26,0,0
2028-09-14,6.5,19,14,67.4,8687,69.2,2.1,10.3,1,8.2,1,3
2028-09-15,6.0,27,8,57.4,8678,64.3,1.3,31.4,2,6.98,4,1
2028-09-16,6.4,44,6,67.7,11534,71.0,2.7,33.0,0,7.14,2,4
2028-09-17,6.1,62,9,68.8,10394,64.3,1.8,29.0,3,6.83,3,3
2028-09-18,6.5,10,13,81.9,9037,65.9,1.9,4.3,0,6.92,3,3
2028-09-19,6.5,10,9,86.6,5211,65.9,3.3,13.3,0,7.82,4,3
2028-09-20,5.8,20,7,75.3,4632,62.2,1.7,22.4,1,6.5,5,5
2028-09-21,6.6,32,15,62.1,9225,69.6,2.5,7.3,3,5.53,1,3
2028-09-22,6.0,40,14,74.8,9307,59.8,2.4,40.6,2,7.39,4,1
2028-09-23,6.5,43,10,55.5,6554,68.0,2.3,0.0,2,7.1,5,3
2028-09-24,6.4,10,12,64.5,8707,69.3,2.2,8.3,1,6.79,5,2
2028-09-25,6.9,10,10,53.9,6173,74.3,2.3,12.4,1,7.08,0,3
2028-09-26,6.1,45,14,73.3,9144,61.3,2.2,0.0,0,6.4,4,2
2028-09-27,6.1,13,8,61.2,9196,66.6,2.1,0.0,0,6.72,6,1
2028-09-28,6.2,10,12,67.0,9183,66.7,2.9,29.4,1,6.59,3,3
2028-09-29,6.1,32,11,69.3,8671,64.5,1.4,20.5,2,6.23,4,3
2028-09-30,6.5,38,11,67.2,7411,69.8,2.6,43.6,1,7.65,5,4
2028-10-01,5.6,34,11,68.9,7576,57.9,2.5,43.2,2,5.57,1,2
2028-10-02,5.8,24,8,73.5,10318,61.4,2.4,26.5,3,8.59,7,0
2028-10-03,5.8,30,15,62.4,8829,59.2,2.7,24.7,1,7.4,4,2
2028-10-04,6.6,14,10,79.3,8976,68.8,2.1,21.0,1,5.28,4,0
2028-10-05,6.9,10,7,58.4,8172,76.1,1.2,0.0,0,6.52,0,3
2028-10-06,6.2,13,11,69.5,9302,65.9,2.1,0.0,3,6.57,5,0
2028-10-07,6.1,39,11,73.7,9917,63.3,1.6,21.5,2,7.01,4,1
2028-10-08,6.2,33,10,73.7,6744,65.4,1.7,29.2,0,5.91,6,2
2028-10-09,6.7,24,10,72.1,9185,71.1,1.5,24.3,0,6.73,2,5
2028-10-10,5.8,13,13,59.7,7547,61.1,1.9,6.6,2,6.6,1,1
2028-10-11,6.3,22,6,62.1,8627,70.1,1.8,34.1,0,6.11,2,3
2028-10-12,6.6,10,13,68.1,9670,70.6,0.9,42.2,3,6.0,2,4
2028-10-13,6.4,28,7,71.4,5096,69.7,2.5,34.1,0,7.44,1,5
2028-10-14,6.3,55,5,77.5,5832,65.8,3.2,34.8,2,5.34,6,4
2028-10-15,6.6,10,16,63.5,6681,70.0,2.4,11.6,1,7.08,6,4
2028-10-16,5.1,32,14,68.1,6539,51.5,2.0,36.1,1,7.34,3,4
2028-10-17,6.5,30,13,63.9,7675,68.8,2.1,22.2,1,6.53,2,0
2028-10-18,5.9,56,12,86.2,11384,55.8,1.9,27.7,3,6.74,0,3
2028-10-19,5.5,29,6,83.2,10356,55.0,2.1,25.5,2,7.63,4,4
2028-10-20,6.4,10,8,66.9,6838,71.3,2.1,18.2,0,6.14,6,1
2028-10-21,6.7,10,4,75.3,9737,75.1,1.7,7.1,0,6.22,2,1
2028-10-22,6.1,30,7,65.4,7913,68.3,2.9,18.8,1,6.3,3,1
2028-10-23,6.6,62,12,73.9,8687,66.9,1.4,34.8,1,7.63,4,4
2028-10-24,6.8,23,6,56.2,6038,74.7,2.5,13.4,0,7.73,6,2
2028-10-25,6.7,19,14,69.0,5358,71.2,2.0,33.4,1,5.58,3,2
2028-10-26,6.8,24,10,73.0,9464,73.3,3.1,31.1,0,7.5,3,0
2028-10-27,6.5,23,12,65.3,8065,70.1,2.3,15.5,1,7.36,3,2
2028-10-28,6.2,11,6,73.3,9045,68.3,1.9,40.8,2,7.94,0,1
2028-10-29,5.5,53,4,68.4,11187,60.4,2.0,14.7,2,7.01,0,3
2028-10-30,6.1,33,8,71.7,7522,64.9,2.1,42.6,2,6.66,1,0
2028-10-31,5.8,33,11,67.4,7540,61.9,1.5,26.5,0,7.62,5,3
2028-11-01,7.0,10,8,70.5,11537,77.9,1.7,19.8,1,7.26,2,2
2028-11-02,6.1,55,5,60.6,8033,66.3,1.2,6.7,1,8.5,2,0
2028-11-03,6.2,40,8,61.8,6393,67.7,1.6,18.7,0,7.47,2,0
2028-11-04,6.4,13,9,77.2,9471,67.5,2.1,16.9,1,6.82,3,0
2028-11-05,6.2,47,7,51.8,7524,64.0,2.3,1.1,3,5.76,6,2
2028-11-06,6.8,10,6,61.3,6354,77.2,1.1,16.7,1,6.24,3,3
2028-11-07,5.9,16,11,69.4,8179,63.3,2.0,7.9,0,5.55,1,3
2028-11-08,6.2,11,10,71.2,9653,67.5,2.4,28.8,1,6.53,3,3
2028-11-09,5.9,10,7,67.3,5681,65.5,2.0,39.6,0,7.44,7,1
2028-11-10,5.6,45,11,63.9,5635,59.3,1.8,1.6,2,6.7,2,4
2028-11-11,5.9,10,6,79.0,7839,63.0,1.9,45.7,2,7.52,1,2
2028-11-12,6.2,10,4,76.6,5799,67.5,1.8,18.1,1,6.97,2,3
2028-11-13,6.0,10,13,67.4,5447,64.2,1.8,5.4,1,6.38,3,2
2028-11-14,5.9,30,6,58.0,8012,63.9,2.2,31.4,1,6.77,4,3
2028-11-15,5.6,33,7,74.1,10212,59.3,3.3,13.3,1,7.08,5,2
2028-11-16,6.1,22,14,70.6,9576,63.6,1.7,18.8,0,6.81,1,3
2028-11-17,5.6,16,11,67.5,7786,59.3,1.9,13.9,0,6.82,1,2
2028-11-18,6.5,10,7,54.0,10565,69.9,2.1,7.7,2,6.08,2,4
2028-11-19,6.2,36,5,67.1,11469,68.9,1.8,30.9,1,6.35,4,1
2028-11-20,5.6,25,6,77.5,8982,58.6,2.6,15.7,1,8.51,0,0
2028-11-21,6.0,36,6,76.2,7267,64.0,0.9,0.0,1,7.68,2,1
2028-11-22,5.9,14,9,70.4,11125,63.3,1.8,28.3,1,5.52,2,4
2028-11-23,6.3,29,11,64.2,11037,68.1,2.5,1.9,0,4.81,5,2
2028-11-24,6.7,46,10,71.7,8506,70.6,2.0,2.7,0,6.76,4,3
2028-11-25,5.4,51,7,65.0,10445,58.5,1.7,37.9,0,7.41,5,1
2028-11-26,6.2,19,11,59.5,6437,66.2,2.3,2.1,1,6.28,6,3
2028-11-27,6.1,34,13,68.9,3865,63.6,2.6,0.0,0,7.52,2,1
2028-11-28,6.4,19,10,78.7,6057,66.7,2.2,29.3,1,6.75,1,1
2028-11-29,6.2,27,12,79.9,8413,63.1,1.7,15.4,3,6.57,1,2
2028-11-30,5.9,26,7,61.5,7851,64.3,2.3,16.7,0,7.3,0,3
2028-12-01,6.0,26,11,66.8,9923,64.9,1.9,15.3,0,6.27,2,3
2028-12-02,5.8,37,10,87.9,5028,56.2,2.5,23.5,3,6.47,2,4
2028-12-03,6.6,10,10,62.3,5067,72.6,2.8,8.7,1,7.24,5,0
2028-12-04,6.2,10,10,80.5,9524,63.4,0.8,42.1,0,6.67,3,2
2028-12-05,6.9,10,5,72.3,5128,77.5,2.2,0.0,2,8.23,2,2
2028-12-06,6.1,10,9,77.7,7458,64.4,1.2,26.7,1,7.26,3,0
2028-12-07,5.9,10,15,67.6,8049,61.5,3.3,29.6,1,7.2,1,3
2028-12-08,5.5,40,7,69.4,6699,59.6,1.9,8.6,1,6.66,5,2
2028-12-09,5.4,21,10,66.5,9155,58.2,2.5,4.6,0,7.4,1,3
2028-12-10,5.5,48,10,78.0,3876,54.7,2.1,35.3,0,6.44,1,3
2028-12-11,6.3,27,10,57.3,11663,66.1,1.7,5.1,1,6.93,5,2
2028-12-12,6.3,10,11,67.1,7339,69.1,1.6,10.9,0,5.97,4,4
2028-12-13,5.5,50,8,83.9,7659,53.8,2.9,33.3,1,7.53,0,0
2028-12-14,6.5,39,8,71.7,13387,69.7,2.6,20.5,1,6.93,5,2
2028-12-15,5.9,11,8,77.3,5280,62.9,3.1,0.0,2,8.29,2,0
2028-12-16,6.2,35,9,57.5,5909,65.7,2.1,46.2,2,8.61,2,1
2028-12-17,6.8,10,14,59.1,10808,72.1,2.2,12.0,1,7.31,3,3
2028-12-18,6.5,24,2,75.8,4887,72.2,2.0,14.0,1,6.75,4,0
2028-12-19,6.0,10,10,70.7,8990,64.9,2.0,23.8,1,5.94,4,0
2028-12-20,5.8,10,7,63.8,6787,65.0,1.6,29.4,1,7.42,3,7
2028-12-21,5.3,33,8,78.0,4767,53.7,2.1,49.4,1,6.87,2,0
2028-12-22,5.8,30,8,67.0,9053,63.6,1.7,0.0,0,7.13,4,5
2028-12-23,6.1,21,8,87.5,9112,60.6,2.3,32.4,2,8.08,3,2
2028-12-24,5.7,10,13,75.5,8002,58.3,2.2,31.1,0,6.04,7,2
2028-12-25,6.1,21,9,63.1,12138,66.7,2.2,17.9,1,5.96,4,4
2028-12-26,6.2,33,9,75.3,6457,64.6,2.9,31.8,0,6.51,1,5
2028-12-27,6.0,28,5,81.1,9733,63.8,2.1,34.0,0,7.36,2,0
2028-12-28,5.9,36,11,70.6,8654,61.2,2.5,0.0,0,7.14,3,2
2028-12-29,6.2,14,10,63.6,9943,68.0,3.1,46.2,2,5.98,6,4
2028-12-30,6.3,49,12,68.8,6991,65.8,2.8,0.0,2,7.31,6,3
2028-12-31,5.7,11,13,67.2,5230,60.5,2.7,3.0,0,5.74,2,4
2029-01-01,6.7,29,5,64.7,6635,76.0,1.9,16.1,2,6.03,1,3
2029-01-02,6.1,52,14,59.8,7872,61.8,2.2,48.9,2,6.61,1,6
2029-01-03,6.1,38,2,75.5,9361,67.3,1.4,15.4,1,6.26,4,3
2029-01-04,6.4,20,11,59.9,8034,68.7,2.3,19.5,0,7.41,8,3
2029-01-05,6.2,16,9,73.2,8430,66.6,2.2,41.5,1,6.93,4,3
2029-01-06,6.5,43,5,65.3,11451,73.2,2.1,15.5,1,8.11,0,2
2029-01-07,6.2,10,10,70.4,7951,67.6,2.6,2.3,0,6.5,2,4
2029-01-08,5.9,12,10,67.3,6935,64.1,1.5,13.7,1,6.6,2,3
2029-01-09,6.3,18,4,70.0,8880,70.5,2.9,40.6,1,7.67,1,4
2029-01-10,5.7,60,13,74.7,4568,55.3,2.6,21.1,1,6.63,2,4
2029-01-11,6.2,35,14,66.7,4564,64.3,2.1,49.0,1,7.9,4,3
2029-01-12,6.1,10,10,57.4,7731,65.3,2.0,31.1,2,7.13,4,3
2029-01-13,6.0,23,13,72.2,6134,62.3,2.3,10.3,1,4.82,5,1
2029-01-14,6.1,17,6,72.4,6783,66.4,2.9,20.8,1,7.64,4,2
2029-01-15,5.4,25,8,63.1,9869,58.5,2.2,7.2,1,7.43,0,4
2029-01-16,5.9,51,6,63.6,9052,64.6,2.2,10.0,0,7.46,1,5
2029-01-17,6.2,10,13,66.8,7846,66.3,2.1,87.2,2,5.17,3,0
2029-01-18,6.2,59,10,53.0,8165,62.5,3.0,35.3,0,6.17,3,1
2029-01-19,5.7,51,10,76.4,7150,57.3,1.9,32.9,2,6.23,5,3
2029-01-20,6.6,43,12,63.5,9698,70.5,2.1,10.7,0,6.03,3,1
2029-01-21,5.8,24,9,73.2,9585,61.0,2.8,43.5,0,8.09,3,1
2029-01-22,6.5,19,7,60.1,9981,72.0,2.2,36.5,1,6.69,3,3
2029-01-23,6.3,10,6,82.7,9889,66.2,2.7,48.2,0,6.67,2,5
2029-01-24,5.9,22,7,60.8,8108,64.2,1.6,47.5,0,7.14,3,0
2029-01-25,6.8,28,10,62.4,6603,74.2,2.0,0.0,0,7.16,5,2
2029-01-26,5.6,61,17,80.2,7665,51.3,2.8,3.4,1,4.03,3,3
2029-01-27,6.5,10,5,59.6,8233,73.0,1.8,4.9,0,6.18,3,4
2029-01-28,6.5,15,12,68.1,6651,70.1,2.0,5.8,3,5.57,3,3
2029-01-29,5.8,29,7,75.2,11259,62.0,2.2,24.9,3,7.02,6,6
2029-01-30,6.7,10,10,56.1,11269,71.7,1.6,11.5,0,6.47,1,3
2029-01-31,6.0,42,12,65.3,7759,63.8,1.9,51.1,2,6.71,7,5
2029-02-01,6.2,12,3,70.2,10061,70.9,2.2,48.6,2,5.04,1,1
2029-02-02,6.2,23,10,72.1,9120,66.2,2.1,19.9,2,6.45,2,3
2029-02-03,6.1,20,12,64.0,7006,65.1,2.7,49.3,0,7.59,4,0
2029-02-04,6.4,10,8,80.7,8824,67.5,2.9,42.3,1,7.83,5,4
2029-02-05,6.4,24,3,71.3,6451,72.4,1.7,13.2,0,7.28,0,2
2029-02-06,5.4,35,7,78.4,6239,55.3,2.2,0.0,1,5.63,1,3
2029-02-07,6.6,13,5,71.9,8953,73.9,2.4,16.7,0,7.71,4,2
2029-02-08,5.4,24,14,61.9,8977,55.9,2.9,10.3,1,7.28,8,4
2029-02-09,6.5,29,16,66.6,13388,68.0,2.5,23.1,0,6.61,5,3
2029-02-10,6.5,55,8,67.1,7689,70.8,2.2,21.3,1,5.08,3,1
2029-02-11,5.7,38,13,69.9,6942,58.1,2.4,20.9,0,7.46,0,1
2029-02-12,5.9,51,7,71.8,9845,63.0,2.4,27.9,1,6.23,3,2
2029-02-13,5.7,10,13,57.0,7949,58.3,1.6,1.8,0,6.98,4,4
2029-02-14,6.0,33,9,70.8,6704,64.0,2.2,26.2,1,6.75,2,6
2029-02-15,6.0,10,12,68.0,6828,64.3,2.8,13.4,2,7.93,1,3
2029-02-16,6.4,10,9,53.2,7640,68.0,2.0,23.0,3,6.6,3,4
2029-02-17,6.6,10,11,69.9,10108,71.9,2.2,34.4,0,6.69,1,0
2029-02-18,6.7,44,15,58.5,8863,68.1,2.0,1.6,0,7.96,7,6
2029-02-19,5.9,51,4,68.0,6333,64.6,0.9,15.8,1,6.17,6,4
2029-02-20,6.0,35,12,68.2,11669,63.0,2.1,18.2,1,7.35,4,2
2029-02-21,5.4,10,15,60.0,6185,55.1,2.3,12.3,0,6.54,3,2
2029-02-22,5.8,30,4,59.0,6525,63.5,1.8,33.5,0,5.9,2,1
2029-02-23,6.5,29,8,71.4,10334,70.0,1.5,9.2,1,6.7,3,1
2029-02-24,6.7,22,13,62.1,10995,72.0,1.7,11.7,1,7.25,6,6
2029-02-25,5.6,10,8,69.3,8707,61.1,2.5,9.4,1,7.78,5,1
2029-02-26,5.9,14,10,71.3,5418,62.2,3.1,36.4,1,7.88,3,1
2029-02-27,6.1,28,15,57.3,8193,61.2,2.8,12.6,1,6.46,5,1
2029-02-28,6.2,38,8,66.2,5265,68.1,1.4,26.9,1,5.91,4,0
2029-03-01,5.8,10,6,70.4,12969,63.9,2.5,49.6,1,6.45,4,3
2029-03-02,6.3,23,10,81.1,8574,64.0,1.8,18.9,2,5.75,5,4
2029-03-03,5.9,34,10,64.1,9602,63.5,1.8,36.7,0,6.53,4,1
2029-03-04,6.1,46,7,75.1,7259,64.1,1.9,45.1,3,6.43,5,0
2029-03-05,6.3,39,7,68.5,11611,68.7,2.5,35.4,0,7.28,3,3
2029-03-06,6.1,40,15,61.6,6995,62.3,2.6,19.7,0,4.94,2,2
2029-03-07,5.9,15,12,66.0,6282,63.6,2.1,29.6,1,6.11,2,4
2029-03-08,6.0,10,6,75.9,8609,65.2,2.1,0.7,2,6.12,2,2
