timestamp,screen_time,productive_usage,social_usage,gaming_usage,notifications,unlock_count,study_score,study_hours,app_switching_frequency,notifications_during_study,break_frequency,phone_usage_during_study,completed_tasks
2028-11-13,321,65,80,71,30,76,21.6,3.0,3,8,3,50.1,5
2028-11-14,310,66,81,74,34,76,20.3,2.7,19,11,2,41.6,3
2028-11-15,322,52,73,62,29,77,13.5,2.0,19,2,2,26.8,6
2028-11-16,291,64,76,67,27,78,22.1,3.4,17,5,5,54.3,4
2028-11-17,289,69,70,70,29,66,28.6,1.8,12,10,3,15.0,0
2028-11-18,323,63,81,77,32,87,15.5,4.3,11,18,7,40.8,5
2028-11-19,285,62,89,82,27,72,17.7,3.6,24,7,3,7.1,3
2028-11-20,294,44,81,71,30,74,4.8,1.9,16,11,3,38.7,7
2028-11-21,310,79,93,80,29,77,28.9,3.2,23,7,3,38.5,4
2028-11-22,292,50,78,73,32,79,7.4,2.7,13,18,2,65.2,9
2028-11-23,294,57,72,72,30,72,16.7,3.9,21,0,3,6.8,11
2028-11-24,305,55,93,80,33,72,9.9,5.0,30,8,5,24.2,8
2028-11-25,279,66,87,58,25,72,25.3,1.4,25,0,3,49.8,1
2028-11-26,291,67,94,77,28,72,20.9,3.6,17,0,2,41.0,11
2028-11-27,332,70,81,66,27,92,23.3,3.3,22,9,2,38.2,11
2028-11-28,326,70,97,83,36,86,17.2,4.2,18,9,2,17.8,6
2028-11-29,346,80,75,66,41,88,29.2,3.7,20,7,3,24.4,10
2028-11-30,321,60,82,69,31,87,14.7,2.7,17,7,5,57.4,4
2028-12-01,331,55,87,57,34,75,13.0,3.1,19,23,1,34.1,0
2028-12-02,306,61,80,76,30,79,16.3,2.6,22,7,3,41.8,4
2028-12-03,309,52,86,68,27,77,11.0,4.7,12,11,3,32.9,11
2028-12-04,318,60,94,67,35,78,13.4,3.5,12,5,1,13.7,2
2028-12-05,284,47,87,73,27,69,8.1,5.6,9,9,2,51.8,6
2028-12-06,320,55,83,56,25,85,14.4,3.4,7,7,2,44.1,6
2028-12-07,303,46,94,66,28,66,7.3,2.7,10,6,2,76.5,4
2028-12-08,305,75,88,71,26,78,28.8,1.8,21,17,3,16.7,5
2028-12-09,327,64,84,87,33,74,16.8,1.5,13,14,3,49.8,6
2028-12-10,289,82,84,74,29,71,34.8,1.8,24,9,2,11.4,4
2028-12-11,313,74,81,77,34,78,25.7,3.8,20,0,4,37.8,2
2028-12-12,319,75,91,73,37,87,22.8,4.1,4,6,6,52.6,7
2028-12-13,304,61,91,107,36,73,10.1,1.8,25,22,5,0.0,9
2028-12-14,313,68,94,82,28,78,19.8,4.5,26,7,1,31.3,9
2028-12-15,314,54,88,52,33,72,13.8,3.0,12,14,4,24.9,4
2028-12-16,326,57,80,75,34,84,11.8,3.7,23,15,3,22.4,2
2028-12-17,310,63,87,84,29,70,18.1,5.3,13,9,3,41.9,5
2028-12-18,294,45,80,58,30,64,9.8,4.5,21,4,2,55.2,11
2028-12-19,304,58,86,74,31,68,15.3,3.2,10,0,3,32.6,8
2028-12-20,307,71,96,67,29,75,24.4,2.5,6,11,3,38.7,8
2028-12-21,301,58,94,64,33,73,14.1,1.1,17,4,2,37.1,9
2028-12-22,316,55,92,86,32,84,7.2,2.7,19,9,2,35.0,7
2028-12-23,315,59,84,66,30,86,14.3,3.3,17,2,2,15.4,6
2028-12-24,314,70,92,66,27,86,23.1,2.4,11,7,3,55.0,8
2028-12-25,299,66,80,64,33,80,21.6,3.4,17,8,4,40.3,4
2028-12-26,315,60,73,62,31,89,17.0,3.6,22,9,4,42.1,2
2028-12-27,332,63,87,67,33,85,16.2,3.3,20,2,2,20.5,8
2028-12-28,317,71,82,67,29,81,25.8,2.8,21,14,3,26.7,10
2028-12-29,329,76,99,61,35,91,23.9,3.7,15,5,4,31.8,3
2028-12-30,315,58,98,73,28,73,13.7,4.0,29,0,5,7.4,8
2028-12-31,304,62,79,48,23,80,23.5,2.3,11,7,3,4.6,11
2029-01-01,326,75,90,74,30,81,26.2,5.1,24,8,3,24.2,6
2029-01-02,292,68,69,83,30,79,22.7,3.4,29,9,3,44.4,4
2029-01-03,305,49,88,68,31,82,5.8,3.5,24,15,1,23.2,6
2029-01-04,311,54,87,76,31,76,9.8,4.3,18,7,3,16.7,4
2029-01-05,323,54,77,70,31,74,12.9,3.8,16,7,4,20.3,4
2029-01-06,332,58,86,96,33,89,7.6,4.5,28,2,4,26.8,7
2029-01-07,326,66,78,83,41,79,16.8,3.8,9,12,3,28.6,1
2029-01-08,325,81,92,64,33,81,31.5,2.8,12,9,3,74.0,2
2029-01-09,326,62,87,86,31,76,14.9,3.9,17,6,2,54.0,6
2029-01-10,329,69,97,97,32,80,16.5,2.2,30,0,4,53.4,6
2029-01-11,296,74,73,71,29,79,29.0,3.6,23,15,3,56.0,7
2029-01-12,347,77,78,78,34,88,26.6,3.5,12,2,3,17.0,12
2029-01-13,330,74,81,83,30,78,25.7,3.3,18,5,2,13.0,6
2029-01-14,311,55,89,62,33,68,13.8,3.4,15,10,3,15.1,8
2029-01-15,319,48,87,55,32,83,6.8,1.4,14,2,2,59.0,3
2029-01-16,294,56,89,75,27,71,14.1,2.9,28,1,4,25.2,8
2029-01-17,310,64,80,65,34,78,19.7,3.6,9,0,2,12.5,4
2029-01-18,309,55,70,71,25,76,16.1,3.7,33,12,5,27.2,6
2029-01-19,307,46,79,83,37,74,2.6,2.4,27,5,5,30.7,6
2029-01-20,326,50,97,79,38,84,1.6,4.9,29,23,2,39.8,9
2029-01-21,315,92,80,79,36,74,40.4,2.5,16,3,3,39.5,2
2029-01-22,296,60,87,72,28,74,17.1,4.6,19,3,2,20.1,0
2029-01-23,296,80,86,67,30,76,33.1,4.0,9,5,3,47.3,5
2029-01-24,285,60,87,66,26,77,17.8,2.8,16,9,6,23.5,7
2029-01-25,327,70,75,91,34,82,20.7,5.5,24,6,3,32.2,6
2029-01-26,311,61,92,96,31,71,12.9,2.2,30,11,4,47.4,10
2029-01-27,325,62,85,84,31,84,14.4,4.5,11,3,4,23.4,7
2029-01-28,361,70,104,70,34,85,18.6,4.6,17,1,1,24.8,4
2029-01-29,301,58,83,62,30,71,17.6,2.8,19,0,2,45.7,0
2029-01-30,319,50,94,100,40,77,0.0,5.0,9,0,1,19.6,5
2029-01-31,336,54,83,78,37,83,7.5,3.2,25,5,2,28.1,9
2029-02-01,307,54,101,78,30,83,6.8,3.8,14,6,1,45.0,5
2029-02-02,309,63,92,67,30,80,17.5,3.8,18,5,4,72.0,6
2029-02-03,322,43,76,80,34,75,1.9,3.4,16,14,6,45.9,7
2029-02-04,353,65,97,71,33,95,14.0,4.4,14,14,3,43.5,3
2029-02-05,324,75,92,63,31,86,26.1,4.4,20,6,1,44.6,8
2029-02-06,302,57,82,70,24,77,16.2,1.6,18,0,2,15.7,11
2029-02-07,304,55,73,77,30,64,16.0,4.9,17,5,2,37.1,5
2029-02-08,307,82,96,89,31,72,30.0,1.7,14,5,1,34.5,3
2029-02-09,287,77,100,58,27,71,31.5,4.6,23,5,4,40.8,6
2029-02-10,312,66,95,61,32,86,18.8,4.7,33,5,4,37.1,0
2029-02-11,315,54,93,69,31,85,9.0,2.3,21,5,1,41.8,7
2029-02-12,315,68,91,64,29,74,23.5,3.0,28,6,4,29.4,7
2029-02-13,293,52,95,73,31,64,10.2,2.3,9,5,5,36.1,11
2029-02-14,320,49,84,68,31,79,7.0,3.3,21,9,6,12.9,5
2029-02-15,300,66,72,75,26,75,24.4,3.2,11,10,7,29.2,7
2029-02-16,311,57,92,75,25,71,14.9,4.4,8,3,2,60.0,3
2029-02-17,304,42,89,60,34,71,2.5,4.9,14,14,7,40.7,5
2029-02-18,332,68,75,71,33,93,19.7,5.0,30,3,2,34.6,1
2029-02-19,305,76,69,65,30,74,33.2,2.9,28,0,2,69.1,5
2029-02-20,335,68,87,85,33,82,18.7,3.3,22,10,3,10.5,5
2029-02-21,317,57,85,67,35,93,9.6,1.6,8,4,2,15.0,7
2029-02-22,321,40,84,69,32,78,0.2,2.6,18,10,4,65.8,4
2029-02-23,316,63,91,64,36,74,17.7,4.6,22,0,1,35.8,6
2029-02-24,302,55,80,73,30,72,13.7,5.3,21,15,3,30.6,5
2029-02-25,321,53,92,72,24,81,10.2,2.1,5,11,5,13.4,5
2029-02-26,309,42,92,88,34,74,0.0,2.8,13,0,3,43.1,6
2029-02-27,320,80,65,73,32,79,34.2,3.5,19,1,3,44.8,6
2029-02-28,324,51,86,87,30,80,5.6,3.8,24,16,4,15.3,8
2029-03-01,344,43,88,89,33,101,0.0,2.6,2,4,5,32.5,6
2029-03-02,323,79,93,70,31,84,28.4,4.0,19,4,1,29.0,5
2029-03-03,330,62,91,72,29,77,17.0,3.0,21,0,4,39.6,5
2029-03-04,326,60,73,68,35,80,16.7,3.5,27,6,3,14.9,4
2029-03-05,312,65,87,61,29,82,20.4,4.1,26,7,3,57.5,5
2029-03-06,326,66,85,97,29,86,15.6,3.5,25,12,5,51.5,12
2029-03-07,314,64,95,68,44,70,15.3,3.0,14,1,1,28.5,3
2029-03-08,310,47,77,65,27,70,9.8,3.4,5,0,1,31.1,5
2029-03-09,299,46,87,63,29,77,6.0,3.4,17,10,1,32.5,5
2029-03-10,326,54,94,67,25,78,12.1,3.1,28,13,2,21.0,5
2029-03-11,307,56,93,71,34,72,12.0,3.2,31,0,5,27.0,5
2029-03-12,325,58,86,86,31,82,10.9,5.3,26,13,3,30.1,7
2029-03-13,316,64,96,92,34,82,12.2,4.1,23,8,1,64.0,1
2029-03-14,312,59,81,53,28,76,19.3,3.2,23,13,2,52.0,9
2029-03-15,303,55,93,90,25,66,11.7,4.3,16,8,1,51.8,8
2029-03-16,336,65,94,91,31,81,15.1,3.1,19,0,1,41.7,2
2029-03-17,310,69,76,68,35,71,24.6,4.8,33,7,4,14.9,0
2029-03-18,340,53,98,65,35,87,6.4,3.9,12,13,1,34.3,3
2029-03-19,304,48,74,79,25,86,6.5,3.4,33,4,5,52.5,5
2029-03-20,339,63,90,67,26,86,17.9,4.0,17,6,3,12.4,14
2029-03-21,318,57,83,89,30,81,10.7,1.8,31,7,3,46.5,8
2029-03-22,329,70,95,79,36,86,17.7,2.3,9,0,3,76.8,1
2029-03-23,297,52,90,66,27,80,9.7,2.2,25,16,4,54.1,4
2029-03-24,297,49,102,77,32,71,4.9,3.7,14,3,4,60.5,6
2029-03-25,320,55,96,75,32,79,8.9,5.4,9,11,4,38.9,7
2029-03-26,301,67,88,55,35,80,21.2,6.0,22,8,4,52.4,2
2029-03-27,336,58,97,64,31,79,13.0,4.2,28,14,3,22.1,6
2029-03-28,322,60,87,67,32,72,17.2,4.1,13,10,4,49.3,4
2029-03-29,307,56,79,78,28,74,14.4,1.5,8,7,2,46.8,3
2029-03-30,303,71,84,80,33,81,22.5,2.9,19,4,3,40.2,7
2029-03-31,312,66,87,86,33,78,17.5,2.6,19,12,3,58.7,8
2029-04-01,308,46,63,67,25,74,11.1,2.8,24,0,2,25.3,9
2029-04-02,324,70,99,59,34,86,21.1,3.3,28,11,2,31.6,8
2029-04-03,316,67,87,66,27,81,22.5,3.0,20,3,4,36.7,5
2029-04-04,334,72,95,67,30,79,24.5,1.3,35,14,5,16.5,8
2029-04-05,326,56,89,66,34,80,11.3,4.3,22,9,5,39.1,7
2029-04-06,304,52,75,74,26,70,13.2,2.3,17,11,1,4.1,6
2029-04-07,311,60,88,81,29,78,14.5,3.8,7,8,5,53.8,4
2029-04-08,304,63,87,70,32,79,17.3,5.8,18,0,3,35.8,5
2029-04-09,304,73,82,79,31,63,28.3,2.5,17,4,4,25.6,6
2029-04-10,290,67,85,84,30,67,22.3,1.0,28,11,2,20.0,13
2029-04-11,331,63,88,74,35,91,13.1,3.2,24,9,3,30.8,7
2029-04-12,337,60,68,63,37,82,16.7,4.7,11,14,3,47.4,4
2029-04-13,302,61,91,71,26,83,16.2,5.7,21,10,1,44.9,4
2029-04-14,301,57,93,84,31,68,12.2,2.1,25,3,4,22.3,5
2029-04-15,326,68,92,80,35,78,18.3,4.0,32,4,5,19.8,13
2029-04-16,305,46,86,63,32,77,5.8,3.0,27,9,3,46.8,5
2029-04-17,336,61,104,86,33,82,10.1,3.4,26,0,5,22.0,9
2029-04-18,307,71,92,71,30,82,23.3,6.4,20,16,3,36.1,5
2029-04-19,285,50,85,63,31,70,10.2,1.8,23,10,4,37.2,7
2029-04-20,316,80,78,74,32,82,31.5,3.8,30,14,1,40.6,8
2029-04-21,309,50,77,59,34,71,11.3,4.0,9,0,7,50.4,4
2029-04-22,320,56,91,81,32,81,9.1,4.7,17,14,5,12.3,4
2029-04-23,312,71,94,86,30,76,21.8,3.6,14,19,3,0.6,11
2029-04-24,326,75,89,64,27,76,30.0,3.8,23,1,1,24.8,9
2029-04-25,324,64,88,73,31,83,17.6,3.1,30,12,3,67.4,8
2029-04-26,323,64,86,83,28,87,16.2,3.8,15,8,1,71.4,8
2029-04-27,321,79,92,61,26,77,32.8,3.1,2,0,4,68.0,7
2029-04-28,318,47,82,62,29,81,7.2,4.2,17,10,4,31.5,12
2029-04-29,297,44,88,72,31,73,2.9,3.1,27,12,2,2.9,6
2029-04-30,324,42,89,72,31,81,0.0,3.9,24,5,5,0.0,8
2029-05-01,329,52,93,75,33,86,5.5,3.5,23,14,4,23.9,2
2029-05-02,323,54,82,73,34,88,7.8,4.7,18,0,4,31.4,4
2029-05-03,315,65,80,61,31,84,20.3,3.4,10,1,3,58.4,2
2029-05-04,327,71,89,58,30,77,26.2,1.5,24,9,1,50.6,10
2029-05-05,322,70,90,61,30,73,25.5,4.9,13,8,4,39.1,0
2029-05-06,329,69,89,79,35,72,21.5,2.5,37,4,3,19.0,5
2029-05-07,317,51,67,84,31,82,8.6,2.8,25,12,1,17.7,0
2029-05-08,297,65,91,74,22,71,22.1,2.8,15,11,5,39.6,4
2029-05-09,316,53,109,82,30,84,4.2,5.0,15,12,6,47.5,5
2029-05-10,304,67,96,68,31,70,21.4,1.2,19,7,3,42.1,10
2029-05-11,311,61,73,71,31,80,18.0,7.0,18,11,6,16.4,7
2029-05-12,320,69,86,84,28,71,23.6,4.7,29,6,3,46.7,4
2029-05-13,333,84,87,79,31,85,32.2,3.7,21,18,2,42.7,9
2029-05-14,328,60,86,76,26,84,15.2,3.4,14,4,2,15.7,6
2029-05-15,322,50,79,73,33,74,8.1,3.8,35,19,5,20.9,6
2029-05-16,337,44,82,63,35,85,2.2,4.1,20,8,2,47.4,2
2029-05-17,319,52,96,75,31,90,4.2,4.2,26,1,4,30.8,3
2029-05-18,322,71,95,78,31,83,21.2,4.1,15,15,2,63.6,4
2029-05-19,313,65,88,97,28,93,13.6,3.6,23,9,2,44.0,6
2029-05-20,303,63,97,74,31,76,16.2,3.3,22,12,5,26.2,6
2029-05-21,327,64,84,71,27,84,19.3,3.3,5,14,2,34.8,11
2029-05-22,295,68,86,77,31,71,22.1,3.3,36,10,2,36.1,7
2029-05-23,305,45,86,89,32,77,0.6,4.7,30,5,5,21.9,0
2029-05-24,322,70,77,78,35,75,23.5,4.2,17,13,5,18.6,7
2029-05-25,306,64,87,73,30,81,18.3,1.0,11,8,4,47.6,2
2029-05-26,319,46,102,67,30,75,3.4,4.2,23,11,2,50.2,3
2029-05-27,321,64,101,66,33,88,14.3,3.7,21,0,2,45.9,4
2029-05-28,311,47,90,82,33,70,4.1,3.5,23,10,3,62.3,4
2029-05-29,320,65,88,72,28,78,20.5,3.1,22,5,3,25.2,2
2029-05-30,320,62,103,95,31,78,10.6,4.7,24,16,2,65.1,7
2029-05-31,302,50,87,76,30,69,9.0,4.5,32,11,4,18.8,2
2029-06-01,327,64,85,80,34,83,16.0,2.6,25,9,3,16.8,7
2029-06-02,289,68,97,69,27,69,23.9,3.9,12,10,1,3.3,13
2029-06-03,347,55,76,67,36,93,8.9,2.4,31,3,2,27.0,2
2029-06-04,327,68,89,82,29,77,20.7,2.0,33,16,2,25.9,5
2029-06-05,335,57,89,87,39,85,6.9,2.8,45,18,3,44.5,0
2029-06-06,329,69,94,65,31,81,21.9,4.4,11,10,6,39.4,5
2029-06-07,319,59,85,67,33,78,15.1,4.5,22,16,3,13.5,8
2029-06-08,308,72,88,68,29,77,26.0,4.1,3,5,2,27.9,8
2029-06-09,319,51,90,82,32,83,4.9,4.3,24,4,3,28.3,6
2029-06-10,332,51,88,78,29,73,8.9,4.1,16,8,2,3.0,9
2029-06-11,307,52,88,74,33,77,8.2,2.8,35,10,3,17.3,14
2029-06-12,322,61,96,67,29,76,16.7,4.0,14,6,4,21.1,11
2029-06-13,292,59,94,91,29,69,12.6,4.4,6,11,5,60.8,4
2029-06-14,308,63,94,85,30,78,15.0,4.3,16,10,3,38.4,2
2029-06-15,307,48,77,55,28,82,10.2,4.8,4,3,5,46.9,5
2029-06-16,345,53,93,83,26,93,5.4,4.3,26,11,4,8.0,3
2029-06-17,300,73,83,72,33,72,26.6,3.9,3,12,2,56.5,7
2029-06-18,326,64,106,69,33,67,17.5,4.7,20,9,6,58.4,2
2029-06-19,344,66,90,83,29,86,17.3,3.5,3,14,3,0.0,6
2029-06-20,335,57,88,78,27,74,14.1,2.5,17,2,2,22.3,9
2029-06-21,343,63,102,76,33,87,12.4,3.3,33,10,5,43.9,6
2029-06-22,345,55,100,66,34,81,8.9,2.7,23,2,6,46.6,3
